engine,BPR,OPR,year,mode_pct,thrust_kN,fuel_kg_s,TSFC
CF6-80C2B6F,5.1,31.79,1985.0,1.0,267.03,2.54,0.03424334344455679
CF6-80C2B6F,5.1,31.72,1995.0,1.0,267.03,2.594,0.034971351533535554
CF6-80C2B7F,5.1,31.79,1985.0,1.0,267.03,2.54,0.03424334344455679
CF6-80C2B7F,5.1,31.72,1995.0,1.0,267.03,2.594,0.034971351533535554
CF6-80C2B8F,5.1,31.37,1996.0,1.0,267.0,2.583,0.03482696629213484
CF6-80C2B8FA,5.1,31.71,1995.0,1.0,267.02,2.605,0.03512096472174369
CF6-80C2D1F,5.1,32.86,1985.0,1.0,269.96,2.596,0.034618461994369534
CF6-80C2D1F,5.1,32.05,1995.0,1.0,269.96,2.629,0.035058527189213214
CF6-80E1A1,5.1,32.44,1992.0,1.0,281.5,2.702,0.03455488454706927
CF6-80E1A1,5.1,32.46,1995.0,1.0,281.53,2.702,0.03455120235854083
CF6-80E1A2,5.1,33.08,1992.0,1.0,287.0,2.767,0.03470801393728223
CF6-80E1A2,5.1,33.1,1995.0,1.0,287.04,2.767,0.03470317725752508
CF6-80E1A3,5.1,35.7,1995.0,1.0,304.8,2.989,0.03530314960629921
CF6-80E1A4,5.1,34.5,1995.0,1.0,297.44,2.904,0.03514792899408284
CF6-80E1A4,5.1,34.5,1996.0,1.0,297.44,2.904,0.03514792899408284
CF6-80C2B1F,5.1,30.13,1995.0,1.0,254.26,2.422,0.03429245654054905
CF6-80C2B5F,5.1,32.82,1995.0,1.0,272.53,2.685,0.03546765493707115
CF6-80C2B6F,5.1,31.72,1995.0,1.0,267.03,2.594,0.034971351533535554
GE90-110B1,7.34,39.73,2003.0,1.0,492.6,4.32,0.031571254567600494
GE90-113B,7.17,41.21,2003.0,1.0,504.9,4.53,0.032299465240641714
GE90-115B,7.08,42.24,2003.0,1.0,513.9,4.69,0.03285464098073555
GE90-110B1,7.3,40.36,2003.0,1.0,492.6,4.226,0.030884287454323995
GE90-113B,7.2,41.81,2003.0,1.0,504.9,4.43,0.03158645276292335
GE90-115B,7.1,42.94,2003.0,1.0,513.9,4.6,0.03222416812609457
GE90-110B1,7.3,40.36,2003.0,1.0,492.6,4.226,0.030884287454323995
GE90-115B,7.1,42.94,2003.0,1.0,513.9,4.6,0.03222416812609457
GE90-76B,8.5,35.3,1995.0,1.0,360.62,2.83,0.02825134490599523
GE90-76B,8.6,35.1,1997.0,1.0,360.62,2.824,0.028191448061671565
GE90-76B,8.53,34.88,2000.0,1.0,360.6,2.781,0.027763727121464226
GE90-76B,8.53,34.88,2000.0,1.0,360.6,2.781,0.027763727121464226
GE90-76B,8.6,35.45,2007.0,1.0,354.32,2.981,0.030287875366899978
GE90-76B,8.53,35.5,2007.0,1.0,363.22,2.796,0.02771213038929574
GE90-77B,8.6,35.2,1995.0,1.0,363.42,2.84,0.028132738979692918
GE90-77B,8.58,35.3,1997.0,1.0,363.42,2.832,0.02805349182763744
GE90-77B,8.52,35.1,2000.0,1.0,363.4,2.806,0.02779746835443038
GE90-77B,8.58,35.68,2007.0,1.0,357.07,2.992,0.030165513764808024
GE90-77B,8.52,35.8,2007.0,1.0,366.75,2.83,0.02777914110429448
GE90-85B,8.4,38.1,1995.0,1.0,395.31,3.19,0.02905061850193519
GE90-85B,8.44,38.0,1997.0,1.0,395.31,3.169,0.02885937618577825
GE90-85B,8.41,37.7,2000.0,1.0,395.3,3.115,0.028368327852264102
GE90-85B,8.44,38.37,2007.0,1.0,388.4,3.182,0.029493305870236866
GE90-85B,8.41,38.16,2007.0,1.0,397.21,3.131,0.028376929080335334
GE90-90B,8.4,39.7,1995.0,1.0,418.13,3.419,0.029436778035539186
GE90-90B,8.36,39.8,1997.0,1.0,418.13,3.414,0.029393729222968932
GE90-90B,8.36,39.38,2000.0,1.0,418.1,3.348,0.028827553216933748
GE90-90B,8.36,40.32,2007.0,1.0,410.82,3.436,0.03010953702351395
GE90-90B,8.36,39.85,2007.0,1.0,419.25,3.38,0.02902325581395349
GE90-92B,8.4,40.4,1995.0,1.0,426.72,3.523,0.02972159730033746
GE90-92B,8.33,40.6,1997.0,1.0,426.72,3.515,0.029654105736782902
GE90-94B,8.33,40.53,2000.0,1.0,432.8,3.514,0.02922920517560074
GE90-94B,8.33,40.53,2000.0,1.0,432.8,3.514,0.02922920517560074
GE90-94B,8.33,40.82,2007.0,1.0,430.92,3.513,0.029348370927318294
GEnx-1B54,9.4,35.2,2009.0,1.0,255.3,1.878,0.026481786133960045
GEnx-1B58,9.2,37.2,2009.0,1.0,271.3,2.019,0.02679100626612606
GEnx-1B64,9.0,40.6,2009.0,1.0,298.0,2.265,0.02736241610738255
GEnx-1B67,8.9,41.9,2009.0,1.0,308.7,2.368,0.027615160349854225
GEnx-1B70,8.8,43.5,2009.0,1.0,321.6,2.494,0.0279179104477612
GEnx-2B67,8.0,42.4,2009.0,1.0,299.8,2.451,0.02943162108072048
GEnx-1B54/P1,9.4,35.1,2009.0,1.0,255.3,1.893,0.026693301997649823
GEnx-1B58/P1,9.2,37.1,2009.0,1.0,271.3,2.033,0.026976778474014005
GEnx-1B64/P1,9.0,40.5,2009.0,1.0,298.0,2.278,0.02751946308724832
GEnx-1B67/P1,8.9,41.9,2009.0,1.0,308.7,2.38,0.027755102040816326
GEnx-1B70/P1,8.8,43.5,2009.0,1.0,321.6,2.505,0.028041044776119402
GEnx-1B70/72/P1,8.8,43.5,2009.0,1.0,321.6,2.505,0.028041044776119402
GEnx-1B70/75/P1,8.8,43.5,2009.0,1.0,321.6,2.505,0.028041044776119402
GEnx-1B74/75/P1,8.8,46.0,2009.0,1.0,341.2,2.709,0.028582649472450174
GEnx-1B75/P1,8.8,46.5,2009.0,1.0,345.2,2.753,0.028710312862108924
GEnx-1B54/P2,9.39,35.5,2012.0,1.0,255.3,1.88,0.026509988249118682
GEnx-1B58/P2,9.24,37.5,2012.0,1.0,271.3,2.023,0.02684408403980833
GEnx-1B64/P2,9.01,40.9,2012.0,1.0,298.0,2.273,0.027459060402684563
GEnx-1B67/P2,8.92,42.2,2012.0,1.0,308.7,2.376,0.02770845481049563
GEnx-1B70/72/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/75/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B74/75/P2,8.65,46.4,2012.0,1.0,341.2,2.704,0.028529894490035176
GEnx-1B75/P2,8.62,47.0,2012.0,1.0,345.2,2.746,0.028637311703360372
GEnx-1B76/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-1B76A/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-2B67B,8.0,42.4,2009.0,1.0,299.8,2.451,0.02943162108072048
GEnx-2B67/P,8.03,43.55,2012.0,1.0,299.81,2.453,0.029454654614589237
GEnx-1B54/P2,9.39,35.5,2012.0,1.0,255.3,1.88,0.026509988249118682
GEnx-1B58/P2,9.24,37.5,2012.0,1.0,271.3,2.023,0.02684408403980833
GEnx-1B64/P2,9.01,40.9,2012.0,1.0,298.0,2.273,0.027459060402684563
GEnx-1B67/P2,8.92,42.2,2012.0,1.0,308.7,2.376,0.02770845481049563
GEnx-1B70/72/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/75/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B74/75/P2,8.65,46.4,2012.0,1.0,341.2,2.704,0.028529894490035176
GEnx-1B75/P2,8.62,47.0,2012.0,1.0,345.2,2.746,0.028637311703360372
GEnx-1B76/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-1B76A/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-2B67/P,8.03,43.55,2012.0,1.0,299.81,2.453,0.029454654614589237
GEnx-1B54/P2,9.39,35.5,2012.0,1.0,255.3,1.88,0.026509988249118682
GEnx-1B58/P2,9.24,37.5,2012.0,1.0,271.3,2.023,0.02684408403980833
GEnx-1B64/P2,9.01,40.9,2012.0,1.0,298.0,2.273,0.027459060402684563
GEnx-1B67/P2,8.92,42.2,2012.0,1.0,308.7,2.376,0.02770845481049563
GEnx-1B70/72/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/75/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B70/P2,8.81,43.9,2012.0,1.0,321.6,2.504,0.028029850746268656
GEnx-1B74/75/P2,8.65,46.4,2012.0,1.0,341.2,2.704,0.028529894490035176
GEnx-1B75/P2,8.62,47.0,2012.0,1.0,345.2,2.746,0.028637311703360372
GEnx-1B76/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-1B76A/P2,8.59,47.5,2012.0,1.0,349.2,2.79,0.028762886597938145
GEnx-2B67/P,8.03,43.55,2012.0,1.0,299.81,2.453,0.029454654614589237
Passport20-19BB1A,5.89322,41.3980675013609,2015.0,1.0,84.1599242734607,0.8011861958573865,0.03427130347354801
AS907-1-1A,4.2,21.95,2002.0,1.0,30.62,0.347,0.04079686479425212
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,1.0,30.62,0.347,0.04079686479425212
HTF7000 (AS907-1-1A),4.2,21.95,2010.0,1.0,30.62,0.347,0.04079686479425212
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,1.0,32.86,0.372,0.040754716981132075
HTF7250G (AS907-2-1G),4.2,22.58,2010.0,1.0,32.86,0.372,0.040754716981132075
HTF7350 (AS907-2-1A),4.2,22.88,2010.0,1.0,33.0,0.373,0.04069090909090909
HTF7500E (AS907-3-1E-A1),4.2,21.05,2010.0,1.0,29.4,0.32,0.03918367346938775
HTF7500E (AS907-3-1E-A2),4.2,22.3,2010.0,1.0,31.61,0.349,0.03974691553305915
HTF7500E (AS907-3-1E-A3),4.2,23.57,2010.0,1.0,33.83,0.378,0.04022465267514041
HTF7700L (AS907-2-1S),4.2,23.29,2010.0,1.0,34.03,0.386,0.0408345577431678
AS907-2-1A (HTF7350),4.2,22.88,2010.0,1.0,33.0,0.373,0.04069090909090909
AS907-2-1G (HTF7250G),4.2,22.58,2010.0,1.0,32.86,0.372,0.040754716981132075
AS907-2-1S (HTF7700L),4.2,23.29,2010.0,1.0,34.03,0.386,0.0408345577431678
AS907-3-1E-A1 (HTF7500E),4.2,21.05,2010.0,1.0,29.4,0.32,0.03918367346938775
AS907-3-1E-A2 (HTF7500E),4.2,22.3,2010.0,1.0,31.61,0.349,0.03974691553305915
AS907-3-1E-A3 (HTF7500E),4.2,23.57,2010.0,1.0,33.83,0.378,0.04022465267514041
V2500-A1,5.3,29.8,1988.0,1.0,111.2,1.113,0.036032374100719425
V2522-A5,4.88,25.6,1992.0,1.0,102.66,0.971,0.034050263004091176
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,1.0,102.5,0.971,0.03410341463414634
V2524-A5,4.81,26.9,1992.0,1.0,109.06,1.042,0.03439574546121401
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,1.0,108.9,1.04,0.0343801652892562
V2525-D5,4.82,27.2,1992.0,1.0,111.2,1.053,0.03408992805755395
V2527-A5,4.82,27.2,1992.0,1.0,111.2,1.053,0.03408992805755395
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2527E-A5,4.82,27.2,1992.0,1.0,111.2,1.053,0.03408992805755395
V2527M-A5,4.82,27.2,1992.0,1.0,111.2,1.053,0.03408992805755395
V2528-D5,4.66,30.0,1992.0,1.0,124.5,1.209,0.03495903614457832
V2530-A5,4.54,32.1,1992.0,1.0,133.4,1.331,0.03591904047976011
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,1.0,133.0,1.325,0.035864661654135335
V2533-A5,4.46,33.44,1992.0,1.0,140.56,1.426,0.03652248150256118
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,1.0,140.6,1.433,0.03669132290184922
V2531-E5,4.52,32.3,2008.0,1.0,134.8,1.329,0.03549258160237388
V2522-A5 SelectOne™ Upgrade Package,4.9,25.7,2008.0,1.0,102.5,0.971,0.03410341463414634
V2524-A5 SelectOne™ Upgrade Package,4.8,27.0,2008.0,1.0,108.9,1.04,0.0343801652892562
V2527-A5 SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2527-A5E SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2527-A5M SelectOne™ Upgrade Package,4.8,27.1,2008.0,1.0,110.3,1.049,0.03423753399818676
V2530-A5 SelectOne™ Upgrade Package,4.6,32.0,2008.0,1.0,133.0,1.325,0.035864661654135335
V2533-A5 SelectOne™ Upgrade Package,4.5,33.7,2008.0,1.0,140.6,1.433,0.03669132290184922
V2531-E5,4.52,32.3,2008.0,1.0,134.8,1.329,0.03549258160237388
NK-8-2U,1.24,10.8,1989.0,1.0,103.0,1.75,0.06116504854368932
NK-8-2U,1.24,10.8,1990.0,1.0,103.0,1.75,0.06116504854368932
NK-86,1.33,13.4,1989.0,1.0,127.53,2.4,0.06774876499647142
NK-86A,1.13,13.2,1987.0,1.0,130.47,2.05,0.05656472752356863
NK-86MA,1.13,13.2,1987.0,1.0,130.47,2.05,0.05656472752356863
SaM146-1S17,4.44,21.85,2009.0,1.0,69.21,0.791,0.041144343302990896
SaM146-1S18,4.38,22.8,2009.0,1.0,72.67,0.841,0.04166230906839136
SaM146-1S17,4.44,21.85,2009.0,1.0,69.21,0.791,0.041144343302990896
SaM146-1S18,4.38,22.8,2009.0,1.0,72.67,0.841,0.04166230906839136
JT15D-1 series,3.3,9.76,1977.0,1.0,9.79,0.148,0.05442288049029621
JT15D-4 series,2.68,10.1,1973.0,1.0,11.12,0.1697,0.05493884892086331
"JT15D-5, -5A, -5B",2.1,12.3,1993.0,1.0,12.9,0.2054,0.05732093023255813
JT15D-5C,2.1,13.3,1993.0,1.0,14.19,0.2151,0.054570824524312896
JT3D-3B,1.4,13.6,1972.0,1.0,80.06,1.174,0.052790407194604046
JT3D-7 series,1.4,13.4,,1.0,84.52,1.254,0.053412210127780406
JT3D-7 series,1.4,13.4,,1.0,84.52,1.254,0.053412210127780406
JT8D-11,1.0,17.17,1980.0,1.0,66.72,1.121,0.06048561151079136
JT8D-15,1.03,16.81,1976.0,1.0,68.94,1.178,0.06151436031331593
JT8D-15,1.03,16.81,1979.0,1.0,68.94,1.178,0.06151436031331593
JT8D-15A,1.08,16.45,1979.0,1.0,68.94,1.115,0.058224543080939946
JT8D-17,1.01,17.01,1976.0,1.0,71.17,1.245,0.06297597302234087
JT8D-17,1.02,17.01,1979.0,1.0,71.17,1.245,0.06297597302234087
JT8D-17A,1.05,16.87,1979.0,1.0,71.17,1.173,0.05933398904032598
JT8D-17AR,0.96,17.28,1979.0,1.0,77.42,1.365,0.06347197106690777
JT8D-17R,0.97,18.24,1979.0,1.0,77.42,1.417,0.06588995091707568
JT8D-209,1.8,18.3,1983.0,1.0,85.6,1.191,0.05008878504672898
JT8D-217,1.73,19.66,1999.0,1.0,92.74,1.32,0.05124002587880095
JT8D-217 series,1.73,19.66,1983.0,1.0,92.74,1.32,0.05124002587880095
JT8D-217A,1.73,19.66,1999.0,1.0,92.74,1.32,0.05124002587880095
JT8D-217C,1.7,19.05,1999.0,1.0,92.74,1.282,0.04976493422471425
JT8D-219,1.7,20.27,1983.0,1.0,96.52,1.354,0.05050145047658517
JT8D-219,1.7,20.27,1999.0,1.0,96.52,1.354,0.05050145047658517
JT8D-7 series,1.05,15.82,1976.0,1.0,62.27,0.9892,0.0571883732134254
JT8D-7 series,1.05,15.82,1980.0,1.0,62.27,0.9892,0.0571883732134254
JT8D-7 series,1.05,15.82,1980.0,1.0,62.27,0.9892,0.0571883732134254
JT8D-9 series,1.04,15.88,1976.0,1.0,64.5,1.04,0.05804651162790698
JT8D-9 series,1.04,15.88,1980.0,1.0,64.5,1.04,0.05804651162790698
JT9D-20,,20.3,1976.0,1.0,205.3,2.099,0.03680662445202144
JT9D-20,,20.3,1976.0,1.0,205.3,2.099,0.03680662445202144
JT9D-20J,5.1,23.5,1980.0,1.0,222.4,2.315,0.037473021582733815
JT9D-59A,4.9,24.5,1976.0,1.0,235.8,2.4419,0.03728091603053435
JT9D-7,,21.5,1976.0,1.0,202.4,2.083,0.03704940711462451
JT9D-7,,21.5,1976.0,1.0,202.4,2.083,0.03704940711462451
JT9D-70A,4.9,24.5,1976.0,1.0,235.8,2.4419,0.03728091603053435
JT9D-7A,,20.3,1976.0,1.0,205.3,2.099,0.03680662445202144
JT9D-7A,,20.3,1976.0,1.0,205.3,2.099,0.03680662445202144
JT9D-7F,5.1,22.8,1975.0,1.0,213.5,2.1672,0.036542950819672126
JT9D-7F,5.1,22.8,1980.0,1.0,213.5,2.161,0.0364384074941452
JT9D-7J,5.1,23.5,1980.0,1.0,222.4,2.315,0.037473021582733815
JT9D-7Q,4.9,24.5,1976.0,1.0,235.75,2.4419,0.03728882290562036
"JT9D-7R4D, -7R4D1",5.0,23.4,1980.0,1.0,213.5,2.055,0.03465105386416862
"JT9D-7R4E, -7R4E1",5.0,24.2,1980.0,1.0,222.4,2.118,0.0342841726618705
"JT9D-7R4E4, -E1(H)",5.0,24.2,1981.0,1.0,222.41,2.218,0.035901263432399626
JT9D-7R4G2,4.8,26.3,1981.0,1.0,243.5,2.429,0.03591129363449692
JT9D-7R4H1,4.8,26.7,1981.0,1.0,249.1,2.512,0.036303492573263756
PW814GA,5.66,33.87,2014.0,1.0,68.63,0.667,0.03498761474573802
PW815GA,5.6,35.0,2014.0,1.0,71.22,0.699,0.03533277169334456
PW814GA,5.66,33.87,2014.0,1.0,68.63,0.667,0.03498761474573802
PW815GA,5.6,35.0,2014.0,1.0,71.22,0.699,0.03533277169334456
PW814GA,5.70667971604273,33.5596761023408,2014.0,1.0,68.63158638,0.6720777188661612,0.03525315260122332
PW815GA,5.6537570900765,34.6468426782798,2014.0,1.0,71.22045042,0.7011399754771996,0.03544071817620946
PW1127G1-JM,12.2,32.11,2014.0,1.0,120.44,0.800416,0.02392475589505148
PW1127G-JM,12.2,32.11,2014.0,1.0,120.44,0.800416,0.02392475589505148
PW1130G-JM,11.7,35.52,2014.0,1.0,134.0,0.910084,0.02445001791044776
PW1133G1-JM,11.4,38.85,2014.0,1.0,147.28,1.02297,0.025004698533405756
PW1133G-JM,11.4,38.85,2014.0,1.0,147.28,1.02297,0.025004698533405756
PW1122G-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1122G-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1124G1-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1124G1-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1124G-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1124G-JM,12.72,28.78,2014.0,1.0,107.82,0.71,0.02370617696160267
PW1127G1-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1127G1-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1127GA-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1127GA-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1127G-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1127G-JM,12.28,31.66,2014.0,1.0,120.43,0.8,0.023914307066345595
PW1129G-JM,12.0,34.02,2017.0,1.0,130.08,0.88,0.02435424354243542
PW1129G-JM,12.0,34.02,2017.0,1.0,130.08,0.88,0.02435424354243542
PW1130G-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1130G-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1133GA-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1133GA-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1133G-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1133G-JM,11.58,38.07,2017.0,1.0,147.28,1.023,0.025005431830526885
PW1122G-JM,12.7211485,28.7766816426353,2020.0,1.0,107.824385036253,0.71,0.02370521287128709
PW1124G1-JM,12.7211485,28.7766816426353,2020.0,1.0,107.824385036253,0.71,0.02370521287128709
PW1124G-JM,12.7211485,28.7766816426353,2020.0,1.0,107.824385036253,0.71,0.02370521287128709
PW1127G1-JM,12.280546,31.6575311592319,2020.0,1.0,120.435034028735,0.8,0.023913307479224453
PW1127GA-JM,12.280546,31.6575311592319,2020.0,1.0,120.435034028735,0.8,0.023913307479224453
PW1127G-JM,12.280546,31.6575311592319,2020.0,1.0,120.435034028735,0.8,0.023913307479224453
PW1129G-JM,12.0030002593994,34.0245238467872,2020.0,1.0,130.087629553845,0.88,0.024352815182082495
PW1130G-JM,11.58143,38.0698312807325,2020.0,1.0,147.279925270228,1.023,0.025005444518272454
PW1133GA-JM,11.58143,38.0698312807325,2020.0,1.0,147.279925270228,1.023,0.025005444518272454
PW1133G-JM,11.58143,38.0698312807325,2020.0,1.0,147.279925270228,1.023,0.025005444518272454
PW1215G,8.6,29.36,2019.0,1.0,67.66,0.551,0.029317174105823237
PW1215G,8.6,29.36,2019.0,1.0,67.66,0.551,0.029317174105823237
PW1217G,8.33,32.65,2019.0,1.0,75.72,0.634,0.030142630744849446
PW1217G,8.33,32.65,2019.0,1.0,75.72,0.634,0.030142630744849446
PW1428GH-JM,12.11,33.32,2017.0,1.0,132.38,0.87,0.023659163015561264
PW1428GA-JM,12.11,33.32,2017.0,1.0,132.38,0.87,0.023659163015561264
PW1428G-JM,12.11,33.32,2017.0,1.0,132.38,0.87,0.023659163015561264
PW1431GH-JM,11.88,35.59,2017.0,1.0,140.43,0.95,0.02435377056184576
PW1431GA-JM,11.88,35.59,2017.0,1.0,140.43,0.95,0.02435377056184576
PW1431G-JM,11.88,35.59,2017.0,1.0,140.43,0.95,0.02435377056184576
PW1428GH-JM,12.1019668579102,33.32,2020.0,1.0,132.382901116498,0.87,0.02365864453479392
PW1428GA-JM,12.1019668579102,33.32,2020.0,1.0,132.382901116498,0.87,0.02365864453479392
PW1428G-JM,12.1019668579102,33.32,2020.0,1.0,132.382901116498,0.87,0.02365864453479392
PW1431GH-JM,11.8645992279053,35.59,2020.0,1.0,140.438592589298,0.95,0.024352280501710313
PW1431GA-JM,11.8645992279053,35.59,2020.0,1.0,140.438592589298,0.95,0.024352280501710313
PW1431G-JM,11.8645992279053,35.59,2020.0,1.0,140.438592589298,0.95,0.024352280501710313
PW1525G,11.05,38.67,2016.0,1.0,108.53,0.79,0.026204736017690963
PW1524G,11.05,38.67,2016.0,1.0,108.53,0.79,0.026204736017690963
PW1521G,11.37,35.11,2016.0,1.0,97.72,0.69,0.02541956610724519
PW1519G,11.64,32.28,2016.0,1.0,87.96,0.62,0.025375170532060027
PW1525G,11.05,38.67,2018.0,1.0,108.53,0.79,0.026204736017690963
PW1525G,11.05,38.67,2018.0,1.0,108.53,0.79,0.026204736017690963
PW1524G,11.05,38.67,2018.0,1.0,108.53,0.79,0.026204736017690963
PW1524G,11.05,38.67,2018.0,1.0,108.53,0.79,0.026204736017690963
PW1521G,11.37,35.11,2018.0,1.0,97.72,0.69,0.02541956610724519
PW1521G,11.37,35.11,2018.0,1.0,97.72,0.69,0.02541956610724519
PW1521GA,11.37,35.11,2018.0,1.0,97.72,0.69,0.02541956610724519
PW1521GA,11.37,35.11,2018.0,1.0,97.72,0.69,0.02541956610724519
PW1519G,11.64,32.28,2018.0,1.0,87.96,0.62,0.025375170532060027
PW1519G,11.64,32.28,2018.0,1.0,87.96,0.62,0.025375170532060027
PW1919G,11.6,33.27,2018.0,1.0,92.79,0.65,0.02521823472356935
PW1919G,11.6,33.27,2018.0,1.0,92.79,0.65,0.02521823472356935
PW1921G,11.36,35.76,2018.0,1.0,100.3,0.71,0.025483549351944166
PW1921G,11.36,35.76,2018.0,1.0,100.3,0.71,0.025483549351944166
PW1922G,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW1922G,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW1923G-A,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW1923G-A,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW1923G,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW1923G,11.16,37.74,2018.0,1.0,105.93,0.76,0.025828377230246388
PW2037,6.04,26.9,1983.0,1.0,167.25,1.538,0.03310493273542601
PW2037,5.71,26.7,1983.0,1.0,166.35,1.571,0.033998196573489625
PW2040,,27.94,1983.0,1.0,181.76,1.761,0.03487896126760563
PW2040,5.54,29.4,1983.0,1.0,182.02,1.752,0.03465113723766619
PW306A,4.5,20.0,2000.0,1.0,26.87,0.3171,0.042484555266096014
PW306B,4.5,20.0,2000.0,1.0,26.91,0.3171,0.04242140468227425
PW307A,4.2,20.21,2012.0,1.0,28.49,0.327,0.04131976131976132
PW307A,4.2,20.21,2012.0,1.0,28.49,0.327,0.04131976131976132
PW307A,4.2,20.21,2012.0,1.0,28.49,0.327,0.04131976131976132
PW307A,4.2,20.21,2007.0,1.0,28.49,0.329,0.04157248157248158
PW307A,4.2,20.21,2004.0,1.0,28.49,0.3282,0.04147139347139347
PW307A,4.2,20.21,2004.0,1.0,28.49,0.3285,0.041509301509301516
PW307D,4.2,21.44,2014.0,1.0,29.91,0.3545,0.04266800401203611
PW307D,4.2,21.44,2014.0,1.0,29.91,0.3545,0.04266800401203611
PW307D,4.2,21.44,2014.0,1.0,29.91,0.3545,0.04266800401203611
PW308A,4.1,20.4,2000.0,1.0,30.71,0.3604,0.04224812764571801
PW308A,4.1,20.4,2000.0,1.0,30.71,0.3604,0.04224812764571801
PW308C,4.1,20.7,2001.0,1.0,31.15,0.3669,0.042402568218298554
PW308C BS 1047,4.1,20.7,2001.0,1.0,31.15,0.3669,0.042402568218298554
PW308C BS 1289,4.1,21.07,2012.0,1.0,31.15,0.37,0.04276083467094703
PW308C BS 1289,4.1,21.07,2012.0,1.0,31.15,0.37,0.04276083467094703
PW308C BS 1289,4.1,21.07,2012.0,1.0,31.15,0.37,0.04276083467094703
PW4056,4.7,29.3,1986.0,1.0,252.4,2.449,0.03493026941362916
PW4056,4.7,29.3,1987.0,1.0,249.1,2.342,0.033846647932557206
PW4060,4.5,32.4,1987.0,1.0,266.9,2.647,0.03570325964780816
PW4074,6.8,32.2,1994.0,1.0,333.2,2.899,0.03132172869147659
PW4074D,6.7,32.3,2010.0,1.0,344.5,3.042,0.031788679245283016
PW4074D,6.7,31.76,1996.0,1.0,333.2,2.949,0.03186194477791116
PW4077,6.7,33.2,1994.0,1.0,343.0,3.019,0.03168629737609329
PW4077D,6.6,33.3,2010.0,1.0,355.7,3.172,0.03210345797019961
PW4077D,6.6,32.83,1996.0,1.0,343.0,3.082,0.03234752186588921
PW4084,6.4,36.2,1994.0,1.0,369.6,3.411,0.033224025974025975
